ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	e1_Fe/H	e2_Fe/H	Ref	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a	eOrbit_a	R/a	detached	well_detached	source	mode	database	rho	erho1	erho2
KIC5344612	1,298	0,0756637297521078	0,108784190027779	1,746	0,0608276253029822	0,0608276253029822	6359	84	84	-0,123	0,1	0,1	NA	4,063	0,0203960780543711	0,0203960780543711	NA	4,715	0,390669340921946	0,390669340921946	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,058217474959806864	0,006966997141715186	0,007799253704436971
KIC5353186	1,362	0,210582525390879	0,0877097486029917	2,187	0,104709120901667	0,0672681202353686	6166	55	55	0,073	0,1	0,1	NA	3,893	0,0126491106406735	0,0126491106406735	NA	7,67	0,655138125827586	0,655138125827586	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,031084375682791397	0,006559892874482601	0,0034977392123975797
KIC5371516	1,454	0,0700927956355002	0,127945300812496	2,049	0,0353553390593274	0,0586003412959344	6350	81	81	0,075	0,1	0,1	NA	3,976	0,01	0,0143178210632764	NA	5,834	0,497365294201537	0,497365294201537	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04035059304065667	0,002854214634676899	0,004959113021553633
KIC5390438	1,09	0,100687635785135	0,0872811548961172	3,511	0,139014387744578	0,125574678976297	4814	64	64	0,186	0,1	0,1	NA	3,384	0,0082462112512353	0,0082462112512353	NA	7,315	0,770550623443635	0,770550623443635	NA	PMS	K	NA	NA	NA	NA	NA	serenelli17	A	NA	0,0060123658622079175	0,000904697966786101	0,0008049573440062344
KIC5429911	1,614	0,100647901120689	0,130740200397582	3,365	0,114162165361384	0,124619420637395	5303	74	74	-0,005	0,102	0,102	NA	3,59	0,0143178210632764	0,0152970585407784	NA	8,383	0,78142971641742	0,78142971641742	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,01011252749444875	0,001207067143582405	0,001390436818861148
KIC5431016	1,336	0,175559106855782	0,0843148859929254	2,142	0,0813941029804985	0,0462276973253049	6601	62	62	-0,264	0,101	0,101	NA	3,903	0,0192353840616713	0,0127279220613579	NA	8,646	0,79107460085969	0,79107460085969	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03245334370891156	0,0056456755847903795	0,002934244970596822
KIC5431807	1,567	0,192333044482741	0,137884009225145	3,307	0,161554944214035	0,114947814246292	5285	74	74	0,117	0,102	0,102	NA	3,592	0,0117046999107196	0,0126491106406735	NA	NA	NA	NA	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,010343744926169853	0,001977361853300005	0,0014113170399423897
KIC5450445	1,39	0,07	0,06	1,99	0,04	0,04	6112	84	84	0,05	0,09	0,09	NA	3,985	0,009	0,009	NA	5,484	0,465478938984048	0,465478938984048	NA	MS	F	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,042108227603840996	0,0033082096412541846	0,003122696137203434
KIC5468089	1,56	0,15	0,17	2,0	0,07	0,07	6728	429	429	0,0	0,15	0,15	NA	4,03	0,018	0,025	NA	5,431	0,462468950326639	0,462468950326639	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,04655282085437938	0,0066279450362750235	0,0070447833170200645
KIC5511081	1,14	0,08	0,08	1,74	0,08	0,08	5923	77	77	-0,012	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	3,319	0,298201124862171	0,298201124862171	NA	MS	G	NA	NA	NA	NA	NA	huber13	A	NA	0,0516616766907556	0,00799497829312013	0,00799497829312013
KIC5512589	1,132	0,041146081222882	0,0447772263544762	1,658	0,0248394846967484	0,0256124969497314	5789	56	56	0,032	0,1	0,1	NA	4,052	0,0078102496759066	0,0078102496759066	NA	2,979	0,248201743034408	0,248201743034408	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,059293111182278486	0,003427336810579146	0,003612689781356536
KIC5513648	1,08	0,07	0,07	1,47	0,06	0,06	5904	85	85	-0,052	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	G	NA	NA	NA	NA	NA	huber13	A	NA	0,08116768171011841	0,011245375231512197	0,011245375231512197
KIC5514383	1,18	0,05	0,05	1,19	0,02	0,02	6184	81	81	0,097	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	1,789	0,15956963222112	0,15956963222112	NA	MS	F	NA	NA	NA	NA	NA	huber13	A	NA	0,1671677564388018	0,011009814160775915	0,011009814160775915
KIC5516982	1,263	0,0452769256906871	0,0444184646290256	1,472	0,0194164878389476	0,0194164878389476	6444	50	50	-0,065	0,1	0,1	NA	4,203	0,0072111025509279	0,0072111025509279	NA	3,568	0,306744935856814	0,306744935856814	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09453471325964882	0,005047698245600377	0,005004784808830503
KIC5523099	1,202	0,0657647321898295	0,0702139587261678	2,294	0,0700927956355002	0,068154236845555	5488	62	62	-0,112	0,1	0,1	NA	3,795	0,0133416640641263	0,0133416640641263	NA	4,673	0,439094816717763	0,439094816717763	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,023770352257378998	0,002537519126844374	0,002533106316368406
KIC5530375	1,404	0,0643506021727847	0,0618546683767685	2,753	0,0657419196555744	0,0648459713474939	6210	55	55	-0,226	0,1	0,1	NA	3,706	0,012369316876853	0,012369316876853	NA	8,503	1,20824327316213	1,20824327316213	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,016064228179396896	0,0013662214797662824	0,0013377105205298998
KIC5543462	1,033	0,0612943716828878	0,058821764679411	1,298	0,057974132162543	0,053160135440008	6246	54	54	-0,372	0,102	0,102	NA	4,224	0,0292745623366089	0,0302654919008431	NA	2,252	0,188741772329695	0,188741772329695	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,11276845615865824	0,016525412418801955	0,015271107577101935
KIC5561278	1,29	0,09	0,09	1,95	0,06	0,06	6081	75	75	0,013	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	4,338	0,391463030997071	0,391463030997071	NA	MS	F	NA	NA	NA	NA	NA	huber13	A	NA	0,0415333791713033	0,00480571996111475	0,00480571996111475
KIC5596656	1,14	0,13	0,12	3,67	0,17	0,17	5094	84	84	-0,46	0,09	0,09	NA	3,362	0,01	0,01	NA	9,826	0,958140948811992	0,958140948811992	NA	PMS	K	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,005505769799874646	0,0009897401116188398	0,000959829334643029
KIC5603483	1,24	0,11	0,11	3,59	0,12	0,13	4876	79	79	0,28	0,1	0,15	NA	3,42	0,01	0,012	NA	6,645	0,68354427576958	0,68354427576958	NA	PMS	K	NA	NA	NA	NA	NA	C14sdss	A	NA	0,006398080943337559	0,0008566071039004056	0,0008973520370038233
KIC5607242	1,291	0,0334215499341368	0,0581377674149945	2,449	0,0360555127546399	0,0495176736125598	5689	67	67	-0,185	0,102	0,102	NA	3,77	0,0058309518948453	0,0058309518948453	NA	5,901	0,527470378917436	0,527470378917436	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02098317861986573	0,0010742432969769054	0,0015852307111173106
KIC5629080	1,242	0,099040395798886	0,0931718841711382	3,075	0,0926498785752038	0,0907083237635885	5203	94	94	-0,301	0,102	0,102	NA	3,555	0,0092195444572928	0,0101980390271856	NA	6,849	0,650111776016596	0,650111776016596	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,010197591861606908	0,0012291913510965185	0,0011830600812572465
KIC5636956	1,464	0,0724223722339996	0,127137720602503	2,055	0,0554616984954482	0,064621977685614	6369	60	60	0,094	0,1	0,1	NA	3,975	0,0121655250605964	0,0131529464379659	NA	7,338	0,637729562098162	0,637729562098162	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04027327881668777	0,003821222398713724	0,0051640076318961725
KIC5652983	1,55	0,15	0,15	3,21	0,11	0,11	5198	95	95	0,138	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	6,224	0,693240381006964	0,693240381006964	NA	PMS	K	NA	NA	NA	NA	NA	huber13	A	NA	0,011187369740057098	0,0015795145066134658	0,0015795145066134658
KIC5683538	1,22	0,0586003412959345	0,0610327780786685	2,302	0,101651364968701	0,093962758580195	6366	73	73	-0,557	0,102	0,102	NA	3,798	0,027459060435492	0,0294278779391243	NA	6,302	0,483941955862439	0,483941955862439	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,023875653280513616	0,0033643849655898804	0,0031582337487836994
KIC5686856	1,14	0,14	0,11	1,78	0,09	0,08	6125	55	55	0,0	0,2	0,15	NA	3,996	0,012	0,012	NA	2,777	0,0705307105203809	0,0705307105203809	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,048256546154359446	0,00941806855412099	0,00800099936657241
KIC5689219	1,283	0,0623698645180507	0,0834865258589672	1,719	0,0472016948848238	0,0488262224629348	6574	54	54	-0,307	0,1	0,1	NA	4,074	0,0161245154965971	0,017	NA	NA	NA	NA	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,060299042647364264	0,005767644741791377	0,006465027169952605
KIC5689820	1,15	0,11	0,11	2,34	0,09	0,1	5114	80	80	0,21	0,15	0,15	NA	3,762	0,011	0,012	NA	3,406	0,331252082841002	0,331252082841002	NA	PMS	K	NA	NA	NA	NA	NA	C14sdss	A	NA	0,021427014268858915	0,0032114046595247137	0,0034273775745620482
KIC5723165	1,316	0,093637599285757	0,0889550448260244	2,727	0,0797119815335185	0,0768960337078578	5290	91	91	-0,12	0,1	0,1	NA	3,685	0,0072801098892805	0,0072801098892805	NA	5,587	0,537641971757728	0,537641971757728	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,015492156165433302	0,0017494928129317673	0,001677539982226859
KIC5773155	1,429	0,0778331548891602	0,0792085853932514	1,896	0,0521536192416212	0,0521536192416212	6317	55	55	0,138	0,1	0,1	NA	4,036	0,0131529464379659	0,0131529464379659	NA	5,469	0,458863499927987	0,458863499927987	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,050052828023461046	0,004949018992709711	0,004975719987427764
KIC5773345	1,508	0,0448218696620299	0,0472016948848238	2,024	0,0183847763108502	0,0198494332412792	6214	61	61	0,255	0,1	0,1	NA	4,003	0,0063245553203367	0,0063245553203367	NA	5,275	0,432457782163645	0,432457782163645	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04341913905684224	0,0017508262442555173	0,0018651765940276334
KIC5774694	1,06	0,05	0,06	1,0	0,03	0,03	5875	84	84	0,07	0,09	0,09	NA	4,463	0,017	0,019	NA	0,953	0,0616863833418763	0,0616863833418763	NA	MS	G	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,2530563595161136	0,02571355353385799	0,02690500543982991
KIC5780885	1,32	0,09	0,09	1,96	0,07	0,07	6027	75	75	0,193	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	4,679	0,449296838198533	0,449296838198533	NA	MS	F	NA	NA	NA	NA	NA	huber13	A	NA	0,041852085881779806	0,005315108161232079	0,005315108161232079
KIC5822889	1,671	0,148499158246773	0,128996123972777	4,26	0,143265487818944	0,124354332453679	5220	68	68	-0,11	0,101	0,101	NA	3,401	0,010295630140987	0,010295630140987	NA	15,12	1,55894911264093	1,55894911264093	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,005160110992571344	0,0006937736325817274	0,00060239702958237
KIC5866724	1,199	0,029	0,03	1,399	0,012	0,012	6169	50	50	0,131	0,0721110255092798	0,0721110255092798	NA	4,224	0,005	0,007	NA	2,577	0,103	0,095	NA	MS	F	NA	NA	NA	NA	NA	silva15	A	NA	0,10453878069348081	0,0036918214665436163	0,003752073026709213
KIC5892169	1,557	0,0888875694346516	0,104292856898256	3,188	0,0813203541556479	0,0948314293892062	5295	79	79	-0,003	0,1	0,1	NA	3,622	0,0082462112512353	0,0082462112512353	NA	7,103	0,671893670373448	0,671893670373448	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,011472156558209235	0,0010952875084540748	0,0012800772625193332
KIC5939450	1,53	0,1	0,09	2,88	0,07	0,06	6282	84	84	-0,18	0,09	0,09	NA	3,701	0,017	0,013	NA	11,37	0,90844011539364	0,90844011539364	NA	MS	F	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,01529062925303266	0,0014972877050744768	0,0013123651989896353
KIC5950854	0,956	0,0492036584005702	0,0476340214552582	1,233	0,0214009345590327	0,0206155281280883	5913	61	61	-0,238	0,1	0,1	NA	4,236	0,0086023252670426	0,0086023252670426	NA	1,875	0,157345852339323	0,157345852339323	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,12175310712897663	0,00891404760571324	0,00860807157005571
KIC5955122	1,211	0,0434165866921848	0,0505667875190821	2,085	0,0370135110466435	0,0410487515035476	5930	55	55	-0,246	0,101	0,101	NA	3,882	0,0063245553203367	0,0063245553203367	NA	4,782	0,394463274426921	0,394463274426921	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03189608323018687	0,0020477302944889413	0,00230712872737384
KIC5961597	1,465	0,0685930025585701	0,0776208734813001	1,923	0,0449444101084885	0,0449444101084885	6492	53	53	0,051	0,1	0,1	NA	4,035	0,0126491106406735	0,0136014705087354	NA	6,678	0,526709025362363	0,526709025362363	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04918256365015269	0,004146672482415657	0,004322338720060222
KIC6034893	1,811	0,165517370689605	0,20137527157027	4,169	0,202871880752361	0,225488358901297	5381	79	79	-0,144	0,101	0,101	NA	3,454	0,0131529464379659	0,014142135623731	NA	12,9	1,2298643645133	1,2298643645133	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,005966699356378548	0,0010276773580585514	0,0011736820403590907
KIC6035199	1,156	0,176663521984591	0,158028478446133	3,367	0,225204351645345	0,210667985227941	5271	69	69	-0,46	0,1	0,1	NA	3,446	0,014560219778561	0,014560219778561	NA	6,838	0,705242879803216	0,705242879803216	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,00723002627548478	0,001823604805070266	0,0016788763747017305
KIC6047087	1,096	0,0615873363606513	0,0607453701939498	1,315	0,0277308492477241	0,0268328157299975	6189	61	61	-0,188	0,1	0,1	NA	4,239	0,0116619037896906	0,0116619037896906	NA	2,129	0,176385379791107	0,176385379791107	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,11506538273423814	0,009736465674451068	0,00950194200437
KIC6049366	1,212	0,0672681202353686	0,0657951365983839	1,822	0,0866487160897379	0,0800562302385017	6220	62	62	-0,143	0,099	0,099	NA	3,998	0,0294278779391243	0,0304138126514911	NA	4,637	0,392941597752257	0,392941597752257	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04783754597487135	0,007323269536748199	0,006819571292932484
KIC6064910	1,4	0,15	0,13	2,37	0,1	0,09	6508	75	75	-0,26	0,2	0,15	NA	3,836	0,015	0,015	NA	8,907	0,76773077848419	0,76773077848419	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,025106974896582826	0,004163722508967513	0,0036900538755920615
KIC6106120	1,36	0,14	0,16	2,74	0,11	0,13	5329	58	58	-0,04	0,15	0,2	NA	3,692	0,015	0,017	NA	6,953	0,631647514765045	0,631647514765045	NA	PMS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,01578332904444987	0,0025006585290162932	0,00291459164700813
KIC6106415	1,0681	0,0513	0,0399	1,2186	0,018	0,018	6037	77	77	-0,04	0,1	0,1	NA	4,2955	0,0088	0,0088	NA	1,765	0,121	0,112	NA	MS	F	NA	NA	NA	NA	NA	silva17	A	NA	0,14090934118961349	0,009208250267037426	0,00816682340970553
KIC6116048	1,059	0,0382753184180093	0,0399624824053762	1,239	0,0164012194668567	0,0164012194668567	6072	49	49	-0,253	0,099	0,099	NA	4,276	0,0064031242374328	0,0064031242374328	NA	1,657	0,121907720037962	0,121907720037962	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1329209485035988	0,007137474645862177	0,007281695679030439
KIC6119013	1,57	0,19	0,23	3,51	0,21	0,26	5447	73	73	-0,32	0,1	0,15	NA	3,543	0,011	0,011	NA	8,699	0,822037204862387	0,822037204862387	NA	PMS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,008667417044021516	0,0018762760325029065	0,002306966732594838
KIC6129877	1,115	0,0676756972627545	0,070178344238091	1,328	0,0384837628097877	0,0384837628097877	6064	72	72	-0,048	0,1	0,1	NA	4,238	0,0158113883008419	0,0167630546142402	NA	2,353	0,200690221794277	0,200690221794277	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,11365591246906273	0,012050674318611496	0,01219850222657535
KIC6145937	1,065	0,0711688133946324	0,0702281994643178	2,278	0,0760591874792257	0,0760591874792257	5391	58	58	-0,313	0,101	0,101	NA	3,751	0,0092195444572928	0,0101980390271856	NA	6,04	0,555170770025493	0,555170770025493	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02150799066165733	0,0025897961098746937	0,0025793022004381434
KIC6196457	1,209	0,019	0,03	1,716	0,012	0,012	5871	94	94	0,19	0,0721110255092798	0,0721110255092798	NA	4,049	0,004	0,005	NA	3,316	0,185	0,164	NA	MS	G	NA	NA	NA	NA	NA	silva15	A	NA	0,057119689901215305	0,0014972499568880388	0,0018560372797499767
KIC6225718	1,1593	0,0304	0,0304	1,2336	0,012	0,015	6313	76	76	-0,07	0,1	0,1	NA	4,3186	0,0066	0,0055	NA	2,137	0,094	0,09	NA	MS	F	NA	NA	NA	NA	NA	silva17	A	NA	0,1474294157408831	0,005784179502750574	0,006623370944420395
KIC6232600	1,132	0,0590762219509677	0,0590762219509677	1,312	0,0246981780704569	0,0246981780704569	6435	70	70	-0,294	0,1	0,1	NA	4,255	0,010295630140987	0,010295630140987	NA	2,61	0,199951274588325	0,199951274588325	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,11966201520317554	0,009201457229443665	0,009201457229443665
KIC6268648	1,01	0,08	0,08	1,33	0,04	0,04	6044	117	117	-0,24	0,11	0,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	F	NA	NA	NA	NA	NA	huber13	A	NA	0,10248913826664352	0,012304907189070747	0,012304907189070747
KIC6278762	0,739	0,009	0,011	0,748	0,006	0,003	5046	74	74	-0,482	0,0721110255092798	0,0721110255092798	NA	4,56	0,003	0,002	NA	0,341	0,02	0,016	NA	MS	K	NA	NA	NA	NA	NA	silva15	A	NA	0,4215518848812835	0,011369427917394826	0,008068438144349599
KIC6287060	1,157	0,0798811617341661	0,0782368199762746	1,488	0,0470106370941726	0,0452769256906871	6020	53	53	-0,016	0,1	0,1	NA	4,155	0,017464249196573	0,0183847763108502	NA	3,112	0,271405410100712	0,271405410100712	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,08383704377717924	0,009830729659103655	0,009524018011519494
KIC6290627	1,257	0,103580886267689	0,0987623410010111	3,564	0,109110036201992	0,109110036201992	5247	69	69	-0,309	0,105	0,105	NA	3,433	0,0101980390271856	0,0101980390271856	NA	8,033	0,772120955635893	0,772120955635893	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,006628779643797671	0,0008179365542219707	0,0008011901960026651
KIC6308642	1,189	0,0528393792544916	0,0644748012792595	2,303	0,0441021541423999	0,0492442890089805	5610	56	56	-0,259	0,101	0,101	NA	3,787	0,0086023252670426	0,0094339811320566	NA	5,766	0,515821436010661	0,515821436010661	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02323867870157162	0,0016878686372937095	0,001951970748102366
KIC6313425	1,426	0,0474341649025257	0,0621691241694782	2,671	0,0482597140480546	0,0499299509312797	5763	85	85	-0,078	0,103	0,103	NA	3,737	0,0072111025509279	0,0072111025509279	NA	7,254	0,667054601208631	0,667054601208631	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,01786525634340507	0,0011361746607085118	0,0012690193433368083
KIC6363365	1,12	0,13	0,11	1,41	0,06	0,05	6282	76	76	-0,58	0,15	0,1	NA	4,188	0,016	0,016	NA	4,057	0,854109437523083	0,854109437523083	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,09538324106247215	0,016457283964445634	0,01381028913229734
KIC6370489	1,211	0,0581377674149945	0,0615223536610881	2,002	0,034828149534536	0,0374833296279826	6302	80	80	-0,452	0,1	0,1	NA	3,918	0,0086023252670426	0,0086023252670426	NA	5,209	0,448219506848109	0,448219506848109	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,036029921375881804	0,0025549696099889173	0,002728746289968325
KIC6421967	1,24	0,1	0,11	1,27	0,04	0,05	6464	73	73	-0,12	0,15	0,15	NA	4,321	0,015	0,017	NA	2,237	0,18956809924424	0,18956809924424	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,1445179901175343	0,017952636378829212	0,021347334781111758
KIC6430804	1,12	0,11	0,11	3,18	0,13	0,13	5076	67	67	0,06	0,1	0,1	NA	3,481	0,009	0,009	NA	6,632	0,643277737965113	0,643277737965113	NA	PMS	K	NA	NA	NA	NA	NA	C14sdss	A	NA	0,008314728128613757	0,0013064177927302391	0,0013064177927302391
KIC6442183	1,08	0,05	0,05	1,71	0,03	0,03	5760	84	84	-0,11	0,09	0,09	NA	4,006	0,009	0,008	NA	2,577	0,220611380297771	0,220611380297771	NA	MS	G	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,05156402555989548	0,0036144249241678267	0,0036144249241678267
KIC6448798	1,4	0,22	0,12	2,4	0,14	0,1	6349	67	67	-0,16	0,15	0,15	NA	3,829	0,017	0,017	NA	9,553	0,859532225356941	0,859532225356941	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,02417718319538341	0,005686465138145967	0,003664413937572936
KIC6448890	1,32	0,13	0,13	4,23	0,15	0,15	4840	97	97	0,401	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	8,419	0,995923499642868	0,995923499642868	NA	PMS	K	NA	NA	NA	NA	NA	huber13	A	NA	0,004163554173361877	0,0006035947944686929	0,0006035947944686929
KIC6450651	1,1	0,18	0,12	1,72	0,11	0,09	5995	69	69	-0,12	0,15	0,15	NA	4,01	0,02	0,021	NA	3,177	0,273070117588635	0,273070117588635	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,05160820275683811	0,01301379374069909	0,00986547520721671
KIC6470149	1,78	0,19	0,19	7,06	0,26	0,26	5015	97	97	0,013	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	22,41	2,87327538347869	2,87327538347869	NA	PMS	K	NA	NA	NA	NA	NA	huber13	A	NA	0,0012075838322992752	0,0001855123296399187	0,0001855123296399187
KIC6505044	1,33	0,06	0,11	3,83	0,09	0,14	4996	81	81	0,14	0,1	0,15	NA	3,395	0,009	0,009	NA	8,369	0,841100227148035	0,841100227148035	NA	PMS	K	NA	NA	NA	NA	NA	C14sdss	A	NA	0,005651538750706811	0,0004730058013422817	0,000776255889778052
KIC6508366	1,544	0,0532634959423431	0,0623698645180507	2,173	0,0280178514522438	0,0325269119345812	6499	46	46	-0,03	0,099	0,099	NA	3,952	0,0064031242374328	0,0064031242374328	NA	6,936	0,569259634721573	0,569259634721573	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03592357152450428	0,0018618876535522013	0,002169826530602218
KIC6520835	1,328	0,0587962583843564	0,0574891294072192	2,144	0,034828149534536	0,0340587727318528	6146	50	50	0,032	0,1	0,1	NA	3,898	0,0106301458127346	0,0106301458127346	NA	7,205	0,572534041791144	0,572534041791144	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03216881941028449	0,002118056946160743	0,0020711327920892365
KIC6521045	1,108	0,021	0,019	1,513	0,009	0,012	5825	75	75	0,102	0,0721110255092798	0,0721110255092798	NA	4,125	0,004	0,004	NA	2,478	0,112	0,112	NA	MS	G	NA	NA	NA	NA	NA	silva15	A	NA	0,07637203572195542	0,001988131441790955	0,002239926458961743
KIC6528464	0,97	0,05	0,05	1,47	0,03	0,03	5588	99	99	-0,132	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	NA	NA	NA	NA	PMS	G	NA	NA	NA	NA	NA	huber13	A	NA	0,07290060301742117	0,005834539385203705	0,005834539385203705
KIC6529109	1,19	0,0524309069156733	0,0566038867923396	1,828	0,0310644491340181	0,0327566787083184	5806	90	90	0,072	0,099	0,099	NA	3,989	0,01	0,01	NA	3,483	0,301768721633351	0,301768721633351	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04650822639694457	0,0031338103926609037	0,003338402762364278
KIC6530901	1,3	0,0502493781056045	0,0530377224247045	1,559	0,02343074902772	0,0242074368738204	6374	53	53	0,018	0,1	0,1	NA	4,165	0,01	0,01	NA	3,626	0,303046763941749	0,303046763941749	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,08190612831998921	0,004864295781663593	0,005071859930076638
KIC6531928	0,957	0,0756108457828637	0,0728010988928052	2,602	0,0828733974204026	0,0819328993750374	5333	64	64	-0,719	0,103	0,103	NA	3,588	0,0094868329805051	0,0094868329805051	NA	4,773	0,454074366658957	0,454074366658957	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,012968849541372398	0,0016079297880250824	0,0015729601145099356
