Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
1632	KIC4906950	1.4045	0.0542	0.0542	9.5894	0.1663	0.1663	4627.334	41.8967	41.8967	38.51	0.61	0.55	0.1125	0.058	0.058	2.6237	0.0038	0.0038	0.00159	0.00010	0.00010	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1633	KIC4907665	1.4782	0.0557	0.0557	5.1562	0.0879	0.0879	5085.2183	51.036	51.036	17.15	0.17	0.16	-0.3642	0.058	0.058	3.1849	0.004	0.004	0.01078	0.00068	0.00068	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1634	KIC4907832	1.1827	0.2437	0.2437	13.4831	1.2848	1.2848	4374.812	39.1074	39.1074	69.06	1.8	1.84	0.0005	0.058	0.058	2.2468	0.015	0.015	0.00048	0.00017	0.00017	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1635	KIC4908025	1.323	0.0521	0.0521	24.5367	0.4319	0.4319	4133.5767	35.9898	35.9898	158.4	7.8	7.8	0.1172	0.058	0.058	1.7593	0.0037	0.0037	0.0000896	0.0000059	0.0000059	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1636	KIC4908161	1.1091	0.3185	0.3185	49.924	6.8011	6.8011	4208.734	40.1552	40.1552	700	190	190	-0.8942	0.058	0.058	1.0647	0.0174	0.0174	0.0000089	0.0000045	0.0000045	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1637	KIC4908318	1.3125	0.2587	0.2587	9.8732	0.8932	0.8932	4565.3726	40.6845	40.6845	38.2	7.0	7.0	0.1671	0.058	0.058	2.5688	0.015	0.015	0.00136	0.00046	0.00046	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1638	KIC4908338	1.803	0.5006	0.5006	64.8109	8.6856	8.6856	4094.2292	37.459	37.459	1060	290	290	-0.4622	0.058	0.058	1.0494	0.0139	0.0139	0.0000066	0.0000032	0.0000032	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1639	KIC4908844	1.2926	0.0544	0.0544	17.1672	0.3219	0.3219	4439.156	46.6703	46.6703	103.1	5.8	5.8	-0.1511	0.058	0.058	2.0696	0.0044	0.0044	0.000255	0.000018	0.000018	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1640	KIC4909449	0.5625	0.1443	0.1443	12.6938	1.571	1.571	4475.984	40.2861	40.2861	58	15	15	0.0078	0.058	0.058	1.9668	0.013	0.013	0.00028	0.00012	0.00012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1641	KIC4912124	1.1452	0.0434	0.0434	7.9163	0.1354	0.1354	4819.863	59.8537	59.8537	30.5	1.8	1.8	-0.3757	0.058	0.058	2.7016	0.0046	0.0046	0.00231	0.00015	0.00015	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1642	KIC4912918	1.1292	0.0434	0.0434	6.1192	0.1059	0.1059	4759.8486	47.405	47.405	17.32	0.91	0.91	-0.0937	0.058	0.058	2.9192	0.004	0.004	0.00493	0.00032	0.00032	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1643	KIC4913049	1.0456	0.0397	0.0397	4.0283	0.0689	0.0689	4780.693	44.696	44.696	8.26	0.07	0.06	-0.0409	0.058	0.058	3.2489	0.0038	0.0038	0.0160	0.0010	0.0010	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1644	KIC4913771	1.2793	0.0492	0.0492	8.6542	0.1499	0.1499	4721.9375	53.8039	53.8039	30.54	0.59	0.73	-0.1912	0.058	0.058	2.6723	0.0044	0.0044	0.00197	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1645	KIC4914456	1.6775	0.0703	0.0703	12.1883	0.228	0.228	4603.537	41.4198	41.4198	69.64	1.32	1.34	0.1247	0.058	0.058	2.4916	0.0041	0.0041	0.000926	0.000065	0.000065	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1646	KIC4914838	2.8063	0.9201	0.9201	20.298	3.1568	3.1568	4515.7275	41.8475	41.8475	154	48	48	-0.2088	0.058	0.058	2.2671	0.0198	0.0198	0.00034	0.00019	0.00019	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1647	KIC4915387	1.1189	0.0432	0.0432	8.8587	0.1537	0.1537	4609.5405	41.9443	41.9443	31.9	1.6	1.6	0.0054	0.058	0.058	2.5938	0.0038	0.0038	0.00161	0.00010	0.00010	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1648	KIC4915716	1.3962	0.0539	0.0539	9.8265	0.1705	0.1705	4584.773	53.2821	53.2821	41.69	2.05	1.81	0.1263	0.058	0.058	2.5999	0.0044	0.0044	0.001471	0.000095	0.000095	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1649	KIC4916620	1.1228	0.0438	0.0438	15.0236	0.2622	0.2622	4257.175	39.3917	39.3917	76.45	2.48	2.98	0.1477	0.058	0.058	2.1266	0.0039	0.0039	0.000331	0.000022	0.000022	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1650	KIC4918371	1.2468	0.048	0.048	9.7357	0.1687	0.1687	4673.924	46.7938	46.7938	34.17	2.73	2.62	-0.1152	0.058	0.058	2.5586	0.004	0.004	0.001351	0.000087	0.000087	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1651	KIC4918748	1.3455	0.0517	0.0517	10.3195	0.1786	0.1786	4786.8823	59.9201	59.9201	52.9	2.37	2.39	-0.2737	0.058	0.058	2.5409	0.0046	0.0046	0.001224	0.000079	0.000079	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1652	KIC4918925	0.827	0.1412	0.1412	21.869	1.761	1.761	4149.0615	36.3604	36.3604	128	21	21	0.0621	0.058	0.058	1.6521	0.011	0.011	0.000079	0.000023	0.000023	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1653	KIC4919205	1.0829	0.0453	0.0453	9.3422	0.1745	0.1745	4711.0195	44.5458	44.5458	37.5	1.12	1.08	-0.3031	0.058	0.058	2.5329	0.0042	0.0042	0.001328	0.000093	0.000093	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1654	KIC4919209	1.8618	0.3449	0.3449	31.229	2.7005	2.7005	4280.006	38.7068	38.7068	380.4	14.6	13.5	-0.221	0.058	0.058	1.6961	0.0128	0.0128	0.000061	0.000019	0.000019	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1655	KIC4919239	1.6562	0.0632	0.0632	20.0017	0.3434	0.3434	4559.815	43.0672	43.0672	155.8	8.0	8.0	-0.4676	0.058	0.058	2.0434	0.0038	0.0038	0.000207	0.000013	0.000013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1656	KIC4920044	1.1362	0.0436	0.0436	19.7396	0.3399	0.3399	4368.223	40.1911	40.1911	127.8	6.4	6.4	-0.3887	0.058	0.058	1.886	0.0038	0.0038	0.0001477	0.0000095	0.0000095	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1657	KIC4920600	1.0915	0.042	0.042	6.056	0.1049	0.1049	4743.839	46.1619	46.1619	16.73	0.87	0.87	-0.0867	0.058	0.058	2.9134	0.004	0.004	0.00491	0.00032	0.00032	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1658	KIC4921047	1.1105	0.0429	0.0429	8.4025	0.1458	0.1458	4581.4214	48.3127	48.3127	32.52	1.1	1.67	0.1042	0.058	0.058	2.6365	0.0041	0.0041	0.00187	0.00012	0.00012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1659	KIC4927595	0.7087	0.1968	0.1968	42.4919	5.6948	5.6948	3970.162	35.3811	35.3811	1034.0	77.0	107.5	-0.1996	0.058	0.058	1.012	0.0139	0.0139	0.0000092	0.0000045	0.0000045	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1660	KIC4927763	1.1183	0.0467	0.0467	10.5768	0.1976	0.1976	4709.2495	52.9323	52.9323	56.3	2.48	2.21	-0.4233	0.058	0.058	2.4376	0.0046	0.0046	0.000945	0.000066	0.000066	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1661	KIC4928332	0.8164	0.2442	0.2442	32.575	4.6595	4.6595	4123.702	42.0996	42.0996	307.7	33.8	33.1	-0.5781	0.058	0.058	1.2965	0.0168	0.0168	0.000024	0.000012	0.000012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1662	KIC4928958	1.0626	0.041	0.041	5.8266	0.101	0.101	4651.2754	49.1932	49.1932	14.32	0.78	0.78	0.1152	0.058	0.058	2.9353	0.0042	0.0042	0.00537	0.00035	0.00035	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1663	KIC4930464	1.3451	0.0518	0.0518	10.3005	0.1784	0.1784	4702.555	44.6932	44.6932	45.47	2.68	2.22	-0.1654	0.058	0.058	2.5424	0.0039	0.0039	0.001231	0.000080	0.000080	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1664	KIC4931357	1.0152	0.0425	0.0425	6.8213	0.1275	0.1275	4674.4043	55.6973	55.6973	24.62	0.87	0.79	-0.1653	0.058	0.058	2.7786	0.0048	0.0048	0.00320	0.00022	0.00022	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1665	KIC4931389	1.2706	0.0481	0.0481	4.5545	0.0779	0.0779	4829.784	44.9599	44.9599	10.17	0.51	0.51	0.1058	0.058	0.058	3.2269	0.0038	0.0038	0.01345	0.00086	0.00086	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1666	KIC4932311	1.2049	0.0466	0.0466	9.2239	0.1602	0.1602	4511.793	39.9729	39.9729	31.8	1.6	1.6	0.2264	0.058	0.058	2.5909	0.0038	0.0038	0.001535	0.000100	0.000100	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1667	KIC4933782	1.7854	0.0688	0.0688	21.2213	0.3694	0.3694	4638.118	45.1691	45.1691	187.8	9.8	9.8	-0.0597	0.058	0.058	2.0238	0.0039	0.0039	0.000187	0.000012	0.000012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1668	KIC4933839	0.5159	0.1115	0.1115	16.2976	1.6994	1.6994	4298.3936	39.0327	39.0327	218.4	20.5	18.5	-0.2499	0.058	0.058	1.7038	0.011	0.011	0.000119	0.000045	0.000045	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1669	KIC4934147	1.137	0.0438	0.0438	9.3767	0.1626	0.1626	4647.3906	43.3032	43.3032	37.0	1.9	1.9	-0.17	0.058	0.058	2.5511	0.0039	0.0039	0.001379	0.000089	0.000089	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1670	KIC4934347	1.5729	0.2876	0.2876	34.3021	2.9211	2.9211	4010.9324	34.19	34.19	274	48	48	0.2577	0.058	0.058	1.5379	0.0128	0.0128	0.000039	0.000012	0.000012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1671	KIC4934550	1.4651	0.0561	0.0561	4.9253	0.085	0.085	4953.9424	47.8342	47.8342	12.23	0.22	0.21	-0.0426	0.058	0.058	3.2208	0.0039	0.0039	0.01226	0.00079	0.00079	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1672	KIC4935852	1.1049	0.3068	0.3068	56.1093	7.5204	7.5204	3799.894	33.164	33.164	590	160	160	-0.0519	0.058	0.058	0.9654	0.0139	0.0139	0.0000063	0.0000031	0.0000031	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1673	KIC4935977	0.9319	0.2563	0.2563	40.3944	5.3893	5.3893	3979.72	37.978	37.978	369	99	99	-0.3721	0.058	0.058	1.1691	0.0129	0.0129	0.0000141	0.0000069	0.0000069	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1674	KIC4936335	1.1209	0.1967	0.1967	21.6789	1.8015	1.8015	4578.578	43.5894	43.5894	186	32	32	-0.5418	0.058	0.058	1.7953	0.011	0.011	0.000110	0.000034	0.000034	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1675	KIC4936438	1.5327	0.0588	0.0588	6.6087	0.1143	0.1143	4838.459	45.5942	45.5942	20.9	0.25	0.24	0.0014	0.058	0.058	2.985	0.0039	0.0039	0.00531	0.00034	0.00034	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1676	KIC4937204	1.262	0.0486	0.0486	10.3264	0.1788	0.1788	4724.0186	44.8816	44.8816	44.55	0.98	1.55	-0.319	0.058	0.058	2.5121	0.0039	0.0039	0.001146	0.000074	0.000074	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1677	KIC4937576	1.7246	0.0666	0.0666	13.3574	0.2317	0.2317	4616.329	42.1812	42.1812	67.4	3.43	3.27	0.0043	0.058	0.058	2.4229	0.0038	0.0038	0.000724	0.000047	0.000047	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1678	KIC4937784	1.16	0.0448	0.0448	8.2555	0.1432	0.1432	4607.628	47.6182	47.6182	33.88	1.01	1.26	0.0861	0.058	0.058	2.6708	0.0041	0.0041	0.00206	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1679	KIC4939895	1.359	0.0528	0.0528	15.5045	0.2699	0.2699	4391.9526	39.1005	39.1005	80.6	4.0	4.0	0.0373	0.058	0.058	2.1838	0.0038	0.0038	0.000365	0.000024	0.000024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1680	KIC4940536	1.4402	0.0554	0.0554	8.8793	0.1537	0.1537	4749.9497	49.1978	49.1978	42.85	1.75	1.59	-0.0169	0.058	0.058	2.7015	0.0041	0.0041	0.00206	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1681	KIC4940648	1.1183	0.0439	0.0439	18.2508	0.3243	0.3243	4563.2646	43.3408	43.3408	130.1	6.8	6.8	-0.5485	0.058	0.058	1.9491	0.0039	0.0039	0.000184	0.000012	0.000012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1682	KIC4946220	1.192	0.0463	0.0463	13.5423	0.2359	0.2359	4364.278	48.1651	48.1651	63.38	3.63	3.41	0.1311	0.058	0.058	2.2464	0.0043	0.0043	0.000480	0.000031	0.000031	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1683	KIC4946445	1.5457	0.0656	0.0656	4.8794	0.0946	0.0946	4957.6465	54.3929	54.3929	10.18	0.28	0.33	0.0473	0.058	0.058	3.2522	0.0044	0.0044	0.01331	0.00096	0.00096	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1684	KIC4946632	1.2548	0.0483	0.0483	4.6254	0.0801	0.0801	4717.907	49.7118	49.7118	9.37	0.25	0.26	0.2856	0.058	0.058	3.2081	0.0041	0.0041	0.01268	0.00082	0.00082	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1685	KIC4946997	1.3485	0.0525	0.0525	13.3778	0.2331	0.2331	4331.2944	42.5386	42.5386	73.48	4.86	4.87	0.3731	0.058	0.058	2.3125	0.004	0.004	0.000563	0.000037	0.000037	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1686	KIC4947105	1.0471	0.0456	0.0456	24.021	0.4802	0.4802	4246.5107	46.0709	46.0709	295.5	53.6	61.0	-0.0438	0.058	0.058	1.6735	0.0042	0.0042	0.0000755	0.0000056	0.0000056	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1687	KIC4947596	0.5827	0.1618	0.1618	40.376	5.4112	5.4112	4013.9187	36.3699	36.3699	380	100	100	-0.3735	0.058	0.058	0.9736	0.0139	0.0139	0.0000089	0.0000043	0.0000043	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1688	KIC4947897	1.4968	0.0651	0.0651	28.6474	0.572	0.572	4338.5103	43.4752	43.4752	262	15	15	-0.3789	0.058	0.058	1.6756	0.004	0.004	0.0000637	0.0000047	0.0000047	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1689	KIC4948479	1.1025	0.0425	0.0425	7.0914	0.123	0.123	4643.542	42.2476	42.2476	21.1	1.1	1.1	0.0027	0.058	0.058	2.7807	0.0038	0.0038	0.00309	0.00020	0.00020	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1690	KIC4949499	0.8576	0.3086	0.3086	12.1127	2.0491	2.0491	4493.5303	40.353	40.353	93.41	4.04	4.03	-0.0067	0.058	0.058	2.1986	0.0233	0.0233	0.00048	0.00030	0.00030	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1691	KIC4949565	2.4079	0.5759	0.5759	58.5017	6.7204	6.7204	4060.7144	36.2857	36.2857	840	190	190	-0.2543	0.058	0.058	1.2581	0.0128	0.0128	0.0000120	0.0000050	0.0000050	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1692	KIC4950323	1.1347	0.0438	0.0438	8.2535	0.1431	0.1431	4648.3057	42.6383	42.6383	44.47	19.2	11.1	-0.0235	0.058	0.058	2.6614	0.0038	0.0038	0.00202	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1693	KIC4950750	2.217	0.0921	0.0921	8.155	0.1518	0.1518	5020.7236	48.5707	48.5707	38.1	2.0	2.0	-0.0467	0.058	0.058	2.9627	0.0043	0.0043	0.00409	0.00028	0.00028	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1694	KIC4951670	1.5326	0.5516	0.5516	15.0825	2.5515	2.5515	4480.682	55.7368	55.7368	73.15	4.79	5.56	0.0895	0.058	0.058	2.2623	0.0234	0.0234	0.00045	0.00028	0.00028	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1695	KIC4951888	1.6313	0.3406	0.3406	29.3613	2.8845	2.8845	4130.228	35.5121	35.5121	260.3	27.8	15.1	0.2951	0.058	0.058	1.6924	0.0136	0.0136	0.000064	0.000023	0.000023	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1696	KIC4952454	1.6025	0.0616	0.0616	5.9193	0.1024	0.1024	4788.763	44.1115	44.1115	16.60	0.84	0.84	0.2382	0.058	0.058	3.1001	0.0038	0.0038	0.00773	0.00050	0.00050	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1697	KIC4952516	1.3601	0.0523	0.0523	5.9581	0.1031	0.1031	4770.9395	45.1348	45.1348	16.57	0.85	0.85	0.1858	0.058	0.058	3.0231	0.0039	0.0039	0.00643	0.00042	0.00042	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1698	KIC4952717	1.1244	0.0432	0.0432	4.3653	0.0756	0.0756	4767.3306	43.9111	43.9111	8.87	0.45	0.45	0.1019	0.058	0.058	3.2107	0.0038	0.0038	0.01352	0.00087	0.00087	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1699	KIC4952734	1.3581	0.2763	0.2763	12.3026	1.1591	1.1591	4644.031	43.0439	43.0439	63	12	12	-0.1899	0.058	0.058	2.3898	0.0148	0.0148	0.00073	0.00025	0.00025	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1700	KIC4953262	1.1974	0.0459	0.0459	4.6012	0.0795	0.0795	4912.5903	47.0641	47.0641	8.09	1.38	1.14	-0.0937	0.058	0.058	3.1923	0.0039	0.0039	0.01229	0.00079	0.00079	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1701	KIC4989234	1.7715	0.5089	0.5089	80.1282	10.9177	10.9177	3745.3438	32.6152	32.6152	847.8	113.1	95.5	-0.0471	0.058	0.058	0.8672	0.0173	0.0173	0.0000034	0.0000017	0.0000017	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1702	KIC4989996	1.4198	0.0594	0.0594	9.539	0.1783	0.1783	4659.9014	42.3905	42.3905	38.7	2.0	2.0	0.0946	0.058	0.058	2.633	0.0041	0.0041	0.00164	0.00011	0.00011	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1703	KIC4990126	1.4614	0.0608	0.0608	7.6655	0.1429	0.1429	4896.6274	47.2639	47.2639	30.4	1.6	1.6	-0.2044	0.058	0.058	2.8355	0.0043	0.0043	0.00324	0.00023	0.00023	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1704	KIC4990198	1.4762	0.0617	0.0617	11.9606	0.2234	0.2234	4714.84	44.045	44.045	63.7	3.4	3.4	-0.1099	0.058	0.058	2.4517	0.0042	0.0042	0.000863	0.000060	0.000060	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1705	KIC4991033	1.0594	0.0409	0.0409	8.6716	0.1504	0.1504	4608.469	42.5987	42.5987	30.6	1.5	1.5	-0.0944	0.058	0.058	2.5886	0.0038	0.0038	0.00162	0.00011	0.00011	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1706	KIC4991732	1.805	0.0693	0.0693	7.6158	0.1317	0.1317	4822.162	44.8188	44.8188	28.3	1.4	1.4	0.1148	0.058	0.058	2.9328	0.0039	0.0039	0.00409	0.00026	0.00026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1707	KIC4991878	0.779	0.2374	0.2374	17.8286	2.6493	2.6493	4156.333	36.1266	36.1266	85	26	26	0.1442	0.058	0.058	1.8082	0.013	0.013	0.000137	0.000074	0.000074	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1708	KIC4994756	2.2084	0.7947	0.7947	17.9887	3.043	3.043	4907.467	59.3533	59.3533	97.93	4.17	4.53	-0.4474	0.058	0.058	2.2675	0.0234	0.0234	0.00038	0.00024	0.00024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1709	KIC4994984	1.821	0.4408	0.4408	30.8664	3.6326	3.6326	4367.2734	53.0696	53.0696	312	75	75	-0.5445	0.058	0.058	1.6965	0.0113	0.0113	0.000062	0.000027	0.000027	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1710	KIC4995064	1.5072	0.0632	0.0632	12.2815	0.2298	0.2298	4587.395	41.4814	41.4814	62.81	0.94	1.01	0.0519	0.058	0.058	2.4376	0.0041	0.0041	0.000814	0.000057	0.000057	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1711	KIC4995218	1.6018	0.0623	0.0623	19.8951	0.3479	0.3479	4512.0093	40.9298	40.9298	164.5	5.1	3.8	-0.0535	0.058	0.058	2.0333	0.0038	0.0038	0.000203	0.000013	0.000013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1712	KIC4995788	1.1046	0.0426	0.0426	4.7436	0.0822	0.0822	4681.299	42.1456	42.1456	9.74	0.49	0.49	0.2303	0.058	0.058	3.1308	0.0038	0.0038	0.01035	0.00067	0.00067	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1713	KIC4997023	1.6321	0.0627	0.0627	10.2269	0.1769	0.1769	4812.5513	45.9852	45.9852	53.63	1.25	1.06	-0.1888	0.058	0.058	2.6331	0.0039	0.0039	0.001526	0.000099	0.000099	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1714	KIC4999211	0.7578	0.1791	0.1791	10.6859	1.1773	1.1773	4415.1646	50.1775	50.1775	39.1	8.8	8.8	0.134	0.058	0.058	2.2557	0.0165	0.0165	0.00062	0.00025	0.00025	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1715	KIC5000089	1.2156	0.0465	0.0465	4.9758	0.0859	0.0859	4967.381	59.2796	59.2796	13.58	0.80	0.80	-0.2286	0.058	0.058	3.1309	0.0045	0.0045	0.00987	0.00064	0.00064	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1716	KIC5002732	1.0939	0.042	0.042	4.3799	0.0758	0.0758	4817.866	55.0439	55.0439	10.17	0.24	0.26	-0.0778	0.058	0.058	3.1959	0.0044	0.0044	0.01302	0.00084	0.00084	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1717	KIC5002760	1.4599	0.061	0.061	10.25	0.1915	0.1915	4686.9604	43.0527	43.0527	45.7	2.4	2.4	-0.0001	0.058	0.058	2.5826	0.0042	0.0042	0.001356	0.000095	0.000095	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1718	KIC5003442	1.8038	0.0693	0.0693	8.4591	0.1464	0.1464	4771.84	57.6663	57.6663	33.4	2.0	2.0	0.0926	0.058	0.058	2.8413	0.0045	0.0045	0.00298	0.00019	0.00019	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1719	KIC5003549	1.1909	0.0457	0.0457	5.1168	0.0885	0.0885	4811.2197	50.4909	50.4909	12.64	0.69	0.69	0.0082	0.058	0.058	3.0977	0.0041	0.0041	0.00889	0.00057	0.00057	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1720	KIC5003625	1.457	0.0559	0.0559	6.8787	0.1189	0.1189	4859.3984	50.7005	50.7005	24.87	0.57	0.52	-0.0943	0.058	0.058	2.9282	0.0041	0.0041	0.00448	0.00029	0.00029	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1721	KIC5004660	1.5292	0.2807	0.2807	42.0001	3.6668	3.6668	4179.257	38.0151	38.0151	366.4	17.8	19.0	-0.3698	0.058	0.058	1.3481	0.011	0.011	0.0000206	0.0000066	0.0000066	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1722	KIC5005173	1.0879	0.042	0.042	8.3804	0.1454	0.1454	4589.015	53.5388	53.5388	28.1	1.6	1.6	0.0362	0.058	0.058	2.6299	0.0044	0.0044	0.00185	0.00012	0.00012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1723	KIC5005243	1.3951	0.0534	0.0534	4.8335	0.0835	0.0835	4917.484	55.3208	55.3208	12.02	0.24	0.22	-0.0903	0.058	0.058	3.2159	0.0043	0.0043	0.01235	0.00080	0.00080	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1724	KIC5005508	1.7717	0.0683	0.0683	11.8275	0.2051	0.2051	4642.5586	42.4064	42.4064	47.06	4.55	4.25	0.1454	0.058	0.058	2.542	0.0038	0.0038	0.001071	0.000069	0.000069	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1725	KIC5006817	1.3512	0.0512	0.0512	5.608	0.0959	0.0959	4812.545	44.617	44.617	15.20	0.77	0.77	0.1285	0.058	0.058	3.0729	0.0038	0.0038	0.00766	0.00049	0.00049	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
1726	KIC5006853	2.0442	0.5677	0.5677	71.5646	9.5921	9.5921	3742.5208	39.5921	39.5921	597.8	66.0	56.2	0.0433	0.058	0.058	1.0184	0.014	0.014	0.0000056	0.0000027	0.0000027	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
