hostname,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
Kepler-770,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5598.0,127.6,-124.54,0.0,0.92,0.123,-0.066,0.0,0.94,0.053,-0.057,0.0,-0.01,0.135,-0.179,0.0,[Fe/H],,,,,4.49,0.056,-0.114,0.0
Kepler-1357,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5597.0,92.01,-91.12,0.0,0.9,0.134,-0.069,0.0,0.93,0.054,-0.062,0.0,-0.06,0.149,-0.196,0.0,[Fe/H],,,,,4.5,0.051,-0.132,0.0
Kepler-832,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5596.0,181.65,-133.14,0.0,0.9,0.136,-0.074,0.0,0.92,0.063,-0.062,0.0,-0.08,0.163,-0.185,0.0,[Fe/H],,,,,4.5,0.055,-0.12,0.0
Kepler-899,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5595.0,270.58,-192.07,0.0,0.91,0.152,-0.086,0.0,0.93,0.083,-0.065,0.0,-0.06,0.158,-0.178,0.0,[Fe/H],,,,,4.49,0.067,-0.12,0.0
Kepler-744,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5594.0,84.04,-77.39,0.0,0.93,0.064,-0.048,0.0,0.94,0.04,-0.037,0.0,0.0,0.103,-0.106,0.0,[Fe/H],,,,,4.48,0.047,-0.065,0.0
Kepler-1067,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5594.0,75.0,-83.0,0.0,0.934,0.127,-0.054,0.0,0.981,0.048,-0.066,0.0,0.16,0.15,-0.15,0.0,[Fe/H],,,,,4.489,0.038,-0.113,0.0
Kepler-585,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5593.0,85.61,-77.08,0.0,0.93,0.18,-0.061,0.0,0.96,0.056,-0.049,0.0,0.03,0.15,-0.137,0.0,[Fe/H],,,,,4.49,0.053,-0.156,0.0
TOI-1221,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..217M/abstract target=ref>Mann et al. 2023</a>,,5592.0,50.0,-50.0,0.0,1.031,0.022,-0.022,0.0,0.93,0.22,-0.22,0.0,0.06,0.08,-0.08,0.0,[Fe/H],,,,,4.38,0.1,-0.1,0.0
Kepler-1885,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5591.0,150.0,-166.0,0.0,0.86,0.222,-0.074,0.0,0.977,0.085,-0.113,0.0,0.07,0.25,-0.3,0.0,[Fe/H],,,,,4.559,0.033,-0.187,0.0
Kepler-1194,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5590.0,97.14,-79.79,0.0,0.92,0.059,-0.047,0.0,0.94,0.039,-0.041,0.0,0.0,0.104,-0.105,0.0,[Fe/H],,,,,4.49,0.044,-0.06,0.0
K2-412,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,,5590.0,138.0,-138.0,0.0,0.977,0.066,-0.063,0.0,0.893,0.406,-0.275,0.0,0.014,0.235,-0.235,0.0,[Fe/H],,,,,4.412,0.15,-0.15,0.0
CoRoT-26,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,G5,5590.0,100.0,-100.0,0.0,1.79,0.18,-0.09,0.0,1.09,0.06,-0.06,0.0,0.01,0.13,-0.13,0.0,[Fe/H],,,,,3.99,0.05,-0.08,0.0
Kepler-1087,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5589.0,122.9,-191.41,0.0,0.94,0.255,-0.074,0.0,0.96,0.072,-0.058,0.0,0.01,0.153,-0.255,0.0,[Fe/H],,,,,4.48,0.058,-0.204,0.0
Kepler-1339,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5586.0,51.01,-56.05,0.0,0.93,0.064,-0.05,0.0,0.94,0.034,-0.036,0.0,0.01,0.112,-0.11,0.0,[Fe/H],,,,,4.47,0.051,-0.064,0.0
Kepler-1944,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5585.0,175.0,-194.0,0.0,0.972,0.235,-0.084,0.0,1.064,0.084,-0.126,0.0,0.48,0.05,-0.3,0.0,[Fe/H],,,,,4.49,0.044,-0.176,0.0
K2-140,<a refstr=KORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1807K/abstract target=ref>Korth et al. 2019</a>,G6 V,5585.0,120.0,-120.0,0.0,1.06,0.07,-0.06,0.0,0.96,0.06,-0.04,0.0,0.1,0.1,-0.1,0.0,[Fe/H],,,,,4.4,0.2,-0.2,0.0
Kepler-961,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5582.0,53.72,-55.83,0.0,0.9,0.034,-0.028,0.0,0.96,0.029,-0.033,0.0,0.05,0.108,-0.106,0.0,[Fe/H],,,,,4.51,0.022,-0.03,0.0
Kepler-491,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5582.0,53.81,-61.11,0.0,1.03,0.092,-0.059,0.0,1.04,0.026,-0.028,0.0,0.37,0.049,-0.053,0.0,[Fe/H],,,,,4.42,0.053,-0.074,0.0
Kepler-1138,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5582.0,62.16,-65.24,0.0,0.92,0.127,-0.058,0.0,0.95,0.04,-0.04,0.0,0.04,0.135,-0.153,0.0,[Fe/H],,,,,4.49,0.048,-0.124,0.0
Kepler-1332,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5581.0,83.36,-69.91,0.0,0.9,0.036,-0.032,0.0,0.95,0.033,-0.038,0.0,0.0,0.098,-0.1,0.0,[Fe/H],,,,,4.51,0.027,-0.034,0.0
K2-173,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5580.0,70.0,-70.0,0.0,0.843154,0.058015,-0.038898,0.0,0.881538,0.033961,-0.036079,0.0,-0.25,0.08,-0.08,0.0,[Fe/H],,,,,4.52,0.12,-0.12,0.0
Kepler-846,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5579.0,69.45,-74.32,0.0,0.91,0.111,-0.06,0.0,0.94,0.038,-0.049,0.0,0.0,0.136,-0.159,0.0,[Fe/H],,,,,4.5,0.048,-0.114,0.0
Kepler-1277,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5578.0,82.21,-68.73,0.0,0.92,0.062,-0.047,0.0,0.94,0.038,-0.043,0.0,-0.01,0.105,-0.111,0.0,[Fe/H],,,,,4.49,0.046,-0.065,0.0
EPIC 220674823,<a refstr=GUENTHER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.529..141G/abstract target=ref>Guenther et al. 2024</a>,,5578.0,46.0,-46.0,0.0,0.99,0.012,-0.012,0.0,0.913,0.024,-0.024,0.0,-0.005,0.059,-0.059,0.0,[Fe/H],,,,,4.408,0.017,-0.017,0.0
Kepler-586,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5575.0,149.33,-103.88,0.0,0.92,0.119,-0.066,0.0,0.94,0.054,-0.051,0.0,0.0,0.142,-0.167,0.0,[Fe/H],,,,,4.5,0.053,-0.114,0.0
Kepler-562,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5575.0,83.81,-85.33,0.0,0.9,0.111,-0.063,0.0,0.93,0.046,-0.053,0.0,-0.04,0.154,-0.181,0.0,[Fe/H],,,,,4.5,0.047,-0.113,0.0
Kepler-525,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5573.0,77.72,-79.46,0.0,1.15,0.162,-0.185,0.0,0.95,0.039,-0.036,0.0,0.11,0.085,-0.082,0.0,[Fe/H],,,,,4.29,0.155,-0.102,0.0
Kepler-1720,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5573.0,149.0,-166.0,0.0,0.839,0.201,-0.067,0.0,0.939,0.081,-0.112,0.0,-0.04,0.3,-0.3,0.0,[Fe/H],,,,,4.562,0.03,-0.17,0.0
Kepler-865,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5570.0,287.71,-208.99,0.0,0.92,0.18,-0.086,0.0,0.93,0.092,-0.065,0.0,-0.01,0.138,-0.177,0.0,[Fe/H],,,,,4.49,0.066,-0.13,0.0
Kepler-1935,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5570.0,166.0,-149.0,0.0,0.899,0.217,-0.117,0.0,0.845,0.111,-0.074,0.0,-0.18,0.3,-0.3,0.0,[Fe/H],,,,,4.458,0.104,-0.169,0.0
Kepler-1380,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5570.0,64.32,-82.2,0.0,0.94,0.159,-0.063,0.0,0.96,0.049,-0.045,0.0,0.1,0.159,-0.149,0.0,[Fe/H],,,,,4.48,0.053,-0.143,0.0
Kepler-1133,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5569.0,157.93,-118.09,0.0,0.9,0.101,-0.062,0.0,0.93,0.053,-0.055,0.0,-0.02,0.138,-0.16,0.0,[Fe/H],,,,,4.5,0.048,-0.095,0.0
K2-172,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5569.0,50.0,-50.0,0.0,0.868889,0.038272,-0.029057,0.0,0.934356,0.025884,-0.026995,0.0,-0.06,0.08,-0.08,0.0,[Fe/H],,,,,4.61,0.1,-0.1,0.0
Kepler-1781,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5568.0,166.0,-183.0,0.0,0.957,0.237,-0.079,0.0,1.053,0.084,-0.115,0.0,0.44,0.05,-0.3,0.0,[Fe/H],,,,,4.499,0.044,-0.187,0.0
Kepler-1210,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5568.0,67.19,-91.62,0.0,0.92,0.156,-0.065,0.0,0.94,0.042,-0.048,0.0,0.04,0.138,-0.166,0.0,[Fe/H],,,,,4.49,0.055,-0.144,0.0
K2-356,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,5568.0,178.0,-150.0,0.0,0.86,0.03,-0.03,0.0,0.9,0.05,-0.06,0.0,-0.11,0.15,-0.17,0.0,[Fe/H],,,,,4.52,0.03,-0.04,0.0
Kepler-1273,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5566.0,77.45,-71.25,0.0,0.91,0.116,-0.056,0.0,0.94,0.039,-0.048,0.0,0.03,0.132,-0.157,0.0,[Fe/H],,,,,4.5,0.046,-0.117,0.0
Kepler-582,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5564.0,218.22,-211.72,0.0,0.91,0.134,-0.083,0.0,0.93,0.07,-0.066,0.0,0.01,0.14,-0.165,0.0,[Fe/H],,,,,4.49,0.062,-0.114,0.0
Kepler-1542,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5564.0,63.25,-63.29,0.0,0.99,0.133,-0.092,0.0,0.94,0.032,-0.031,0.0,0.06,0.084,-0.078,0.0,[Fe/H],,,,,4.41,0.097,-0.11,0.0
K2-407,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5563.0,138.0,-138.0,0.0,0.927,0.058,-0.052,0.0,0.881,0.39,-0.267,0.0,0.014,0.235,-0.235,0.0,[Fe/H],,,,,4.45,0.15,-0.15,0.0
Kepler-1811,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5561.0,83.0,-75.0,0.0,1.19,0.177,-0.216,0.0,0.946,0.068,-0.045,0.0,0.16,0.15,-0.15,0.0,[Fe/H],,,,,4.263,0.168,-0.112,0.0
K2-365,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5561.0,138.0,-138.0,0.0,1.051,0.065,-0.061,0.0,0.823,0.369,-0.25,0.0,-0.021,0.235,-0.235,0.0,[Fe/H],,,,,4.313,0.15,-0.15,0.0
Kepler-423,<a refstr=GANDOLFI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..11G/abstract target=ref>Gandolfi et al. 2015</a>,G4 V,5560.0,80.0,-80.0,0.0,0.95,0.04,-0.04,0.0,0.85,0.04,-0.04,0.0,-0.1,0.05,-0.05,0.0,[M/H],,,,,4.41,0.04,-0.04,0.0
HD 29021,<a refstr=REY_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A...9R/abstract target=ref>Rey et al. 2017</a>,G5,5560.0,45.0,-45.0,0.0,0.85,0.09,-0.09,0.0,0.85,0.08,-0.08,0.0,-0.24,0.02,-0.02,0.0,[Fe/H],,,,,4.44,0.03,-0.03,0.0
Kepler-682,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5559.0,84.63,-82.16,0.0,0.89,0.093,-0.059,0.0,0.92,0.043,-0.052,0.0,-0.05,0.143,-0.172,0.0,[Fe/H],,,,,4.51,0.043,-0.098,0.0
Kepler-1532,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5559.0,129.54,-75.54,0.0,0.88,0.113,-0.069,0.0,0.91,0.055,-0.056,0.0,-0.1,0.159,-0.175,0.0,[Fe/H],,,,,4.51,0.05,-0.113,0.0
Kepler-1172,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5558.0,144.94,-137.66,0.0,0.89,0.109,-0.069,0.0,0.92,0.055,-0.061,0.0,-0.04,0.145,-0.193,0.0,[Fe/H],,,,,4.51,0.051,-0.104,0.0
K2-390,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5558.0,138.0,-138.0,0.0,0.966,0.059,-0.056,0.0,0.789,0.351,-0.239,0.0,-0.116,0.235,-0.235,0.0,[Fe/H],,,,,4.368,0.15,-0.15,0.0
K2-279,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5558.0,70.0,-70.0,0.0,0.86,0.01,-0.01,0.0,0.79,0.03,-0.03,0.0,-0.37,0.05,-0.05,0.0,[Fe/H],,,,,4.46,0.02,-0.02,0.0
HD 307842,<a refstr=HUA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230614655H/abstract target=ref>Hua et al. 2023</a>,G,5558.0,100.0,-100.0,0.0,0.907,0.017,-0.017,0.0,0.91,0.1,-0.1,0.0,-0.13,0.08,-0.08,0.0,[Fe/H],,,,,4.48,0.1,-0.1,0.0
Kepler-764,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5557.0,132.83,-102.61,0.0,0.89,0.101,-0.065,0.0,0.92,0.054,-0.054,0.0,-0.06,0.145,-0.181,0.0,[Fe/H],,,,,4.51,0.049,-0.1,0.0
Kepler-1888,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5557.0,122.0,-78.0,0.0,1.249,0.212,-0.283,0.0,0.897,0.075,-0.038,0.0,0.0,0.15,-0.15,0.0,[Fe/H],,,,,4.198,0.208,-0.112,0.0
Kepler-1758,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5557.0,83.0,-72.0,0.0,1.616,0.254,-0.413,0.0,1.035,0.085,-0.094,0.0,0.16,0.15,-0.1,0.0,[Fe/H],,,,,4.037,0.21,-0.09,0.0
Kepler-1437,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5557.0,78.69,-80.38,0.0,0.9,0.111,-0.058,0.0,0.93,0.041,-0.046,0.0,-0.02,0.142,-0.167,0.0,[Fe/H],,,,,4.51,0.045,-0.111,0.0
Kepler-1292,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5556.0,63.0,-77.3,0.0,0.93,0.142,-0.064,0.0,0.95,0.044,-0.044,0.0,0.08,0.166,-0.158,0.0,[Fe/H],,,,,4.49,0.054,-0.133,0.0
Kepler-1012,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5556.0,77.89,-67.52,0.0,0.91,0.046,-0.037,0.0,0.95,0.033,-0.035,0.0,0.05,0.109,-0.102,0.0,[Fe/H],,,,,4.5,0.033,-0.047,0.0
Kepler-271,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5555.0,60.07,-59.33,0.0,0.87,0.046,-0.042,0.0,0.9,0.041,-0.045,0.0,-0.13,0.121,-0.122,0.0,[Fe/H],,,,,4.52,0.035,-0.05,0.0
Kepler-1693,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5553.0,74.0,-74.0,0.0,1.098,0.161,-0.161,0.0,0.941,0.062,-0.048,0.0,0.16,0.15,-0.15,0.0,[Fe/H],,,,,4.33,0.137,-0.1,0.0
NGTS-16,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,G7 V,5550.0,150.0,-150.0,0.0,1.213,0.11,-0.107,0.0,1.002,0.031,-0.031,0.0,0.35,0.1,-0.1,0.0,[Fe/H],,,,,4.35,0.18,-0.16,0.0
Kepler-656,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5550.0,166.0,-183.0,0.0,0.954,0.252,-0.079,0.0,1.05,0.075,-0.113,0.0,0.46,0.05,-0.3,0.0,[Fe/H],,,,,4.5,0.046,-0.184,0.0
Kepler-1570,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5550.0,289.64,-239.62,0.0,0.89,0.15,-0.081,0.0,0.92,0.089,-0.07,0.0,-0.04,0.146,-0.172,0.0,[Fe/H],,,,,4.5,0.062,-0.108,0.0
Kepler-1325,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5550.0,82.37,-93.24,0.0,0.91,0.126,-0.063,0.0,0.93,0.041,-0.05,0.0,0.01,0.126,-0.178,0.0,[Fe/H],,,,,4.5,0.052,-0.124,0.0
Kepler-1139,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5550.0,105.36,-153.89,0.0,0.91,0.124,-0.061,0.0,0.94,0.044,-0.05,0.0,0.05,0.128,-0.152,0.0,[Fe/H],,,,,4.5,0.05,-0.118,0.0
Kepler-587,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5549.0,77.03,-70.06,0.0,0.89,0.123,-0.064,0.0,0.92,0.045,-0.054,0.0,-0.05,0.144,-0.184,0.0,[Fe/H],,,,,4.51,0.047,-0.127,0.0
Kepler-1986,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5549.0,163.0,-163.0,0.0,0.732,0.137,-0.059,0.0,0.776,0.089,-0.065,0.0,-0.54,0.3,-0.3,0.0,[Fe/H],,,,,4.6,0.045,-0.113,0.0
Kepler-1310,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5549.0,136.6,-124.53,0.0,0.88,0.095,-0.068,0.0,0.91,0.054,-0.058,0.0,-0.07,0.151,-0.183,0.0,[Fe/H],,,,,4.51,0.048,-0.097,0.0
K2-169,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5548.0,50.0,-50.0,0.0,0.919053,0.048975,-0.029896,0.0,0.986144,0.027819,-0.026433,0.0,0.26,0.08,-0.08,0.0,[Fe/H],,,,,4.56,0.1,-0.1,0.0
Kepler-1033,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5547.0,59.76,-66.49,0.0,0.92,0.15,-0.06,0.0,0.94,0.039,-0.044,0.0,0.06,0.147,-0.156,0.0,[Fe/H],,,,,4.49,0.052,-0.141,0.0
WASP-41,<a refstr=NEVEU_VANMALLE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150907750N/abstract target=ref>Neveu-VanMalle et al. 2015</a>,,5545.0,33.0,-33.0,0.0,0.87,0.03,-0.03,0.0,0.93,0.07,-0.07,0.0,0.06,0.02,-0.02,0.0,[Fe/H],,,,,4.53,0.02,-0.02,0.0
TOI-4465,<a refstr=ESSACK_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...41E/abstract target=ref>Essack et al. 2025</a>,G V,5545.0,19.0,-19.0,0.0,1.014,0.041,-0.041,0.0,0.93,0.06,-0.06,0.0,-0.06,0.016,-0.016,0.0,[Fe/H],,,,,4.379,0.03,-0.03,0.0
Kepler-1578,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5545.0,73.2,-74.33,0.0,0.86,0.085,-0.071,0.0,0.9,0.051,-0.067,0.0,-0.13,0.172,-0.2,0.0,[Fe/H],,,,,4.53,0.047,-0.091,0.0
Kepler-1251,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5545.0,85.54,-95.15,0.0,0.89,0.116,-0.06,0.0,0.92,0.046,-0.056,0.0,-0.04,0.148,-0.177,0.0,[Fe/H],,,,,4.51,0.048,-0.12,0.0
Kepler-19,<a refstr=MALAVOLTA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..224M/abstract target=ref>Malavolta et al. 2017</a>,,5544.0,20.0,-20.0,0.0,0.859,0.018,-0.018,0.0,0.936,0.04,-0.04,0.0,-0.08,0.02,-0.02,0.0,[Fe/H],,,,,4.51,0.03,-0.03,0.0
Kepler-1122,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5544.0,73.22,-72.56,0.0,0.89,0.114,-0.056,0.0,0.92,0.04,-0.052,0.0,-0.03,0.144,-0.178,0.0,[Fe/H],,,,,4.51,0.047,-0.114,0.0
