Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
828	KIC8868481	1.301	0.0577754273026172	0.0586941223633168	2.451	0.0766550715869472	0.0718401002226472	5779	67	67				-0.095	0.1	0.1	3.772	0.0158113883008419	0.0167630546142402	0.02109399086037204	0.0021896389661953852	0.0020847108762007756	4.0059817	PMS	G	p	serenelli17	4.47615486802206	3.02927727069756	1.15937013324105	100.0	A
829	KIC8915084	1.131	0.105118980208143	0.0742024258363566	1.501	0.0433820239269677	0.0372155881318568	5817	60	60	2.713	0.229036117736117	0.229036117736117	0.09	0.1	0.1	4.141	0.0152643375224737	0.014422205101856	0.0798420940596245	0.010148570079340617	0.007918872602912283	3.9810727	MS	G		serenelli17	7.92755994891688	2.68479720382493	1.03145951521403	8.44217168212742	A
830	KIC8938364	1.037	0.0487954915950234	0.0494974746830583	1.376	0.02343074902772	0.02343074902772	5965	62	62	1.866	0.164602038573962	0.164602038573962	-0.18	0.1	0.1	4.176	0.0078102496759066	0.0078102496759066	0.09502433639709006	0.006599744931591577	0.00664349382374748	3.8840587	MS	G		serenelli17	4.7392944203511	1.70281606306104	1.03939647946354	8.82111675101618	A
831	KIC8940939	1.095	0.0863133825081603	0.0658027355054484	1.458	0.0563560112144215	0.0485489443757534	6343	58	58	5.227	0.440074512251665	0.440074512251665	-0.402	0.1	0.1	4.149	0.014142135623731	0.014142135623731	0.08434375615471065	0.011826138018865668	0.009832567763745113	3.6362797	MS	F		serenelli17	6.94594146180862	3.59756363477966	0.91439381995901	8.41925602165037	A
832	KIC8950146	1.237	0.0546717477313466	0.0610327780786685	1.33	0.0322024843762092	0.0322024843762092	6374	60	60	2.588	0.214813087204816	0.214813087204816	-0.014	0.101	0.101	4.282	0.0143178210632764	0.0143178210632764	0.12552382577805746	0.01067287639574372	0.011022201293228782	3.6159592	MS	F		serenelli17	4.67681995998444	2.42123942678265	0.94132412927518	8.3003511284705	A
833	KIC8952800	1.293	0.0662193325245732	0.0632455532033676	2.014	0.0486004115208915	0.045453272709454	6122	55	55	5.939	0.50748463091393	0.50748463091393	0.03	0.1	0.1	3.941	0.010770329614269	0.010770329614269	0.03778605191537122	0.0033507761392684078	0.0031561326791263253	3.7811452	MS	F		serenelli17	5.0063760915677	2.3349971258775	0.898399215942502	8.54495084886226	A
834	KIC8956017	1.497	0.0746525284233562	0.0746525284233562	1.881	0.0771621668954417	0.0724499827467198	6605	86	86	5.943	0.482317728986627	0.482317728986627	0.128	0.1	0.1	4.063	0.0243310501211929	0.0253179778023443	0.05369907495280875	0.007130457132477206	0.0067581256915616	3.4645387	MS	F		serenelli17	4.98680884591558	3.97693114412976	1.30204390613172	8.11572823467318	A
835	KIC8981766	1.38	0.11	0.09	1.82	0.05	0.05	6237	72	72	14.37	1.34284437137607	1.34284437137607	-0.18	0.25	0.25	4.059	0.014	0.015	0.054648256799993515	0.006265837935070817	0.00574352035567801	3.7057627	MS	F		C14sdss	7.2463768115942	2.74725274725275	1.15440115440115	9.34477641876182	A
836	KIC9005973	1.122	0.0743034319530397	0.0691158447825099	1.452	0.0384837628097877	0.0375765884561119	6131	57	57	2.539	0.214719268567862	0.214719268567862	-0.128	0.1	0.1	4.164	0.0143178210632764	0.0152315462117278	0.08749926370897979	0.00905428147469188	0.008671801488982516	3.7752457	MS	F		serenelli17	6.39123336611184	2.61915810144282	0.929701516881422	8.45684397667831	A
837	KIC9025370	0.956	0.0405215991787096	0.0414849370253831	0.997	0.0148660687473185	0.0158113883008419	5659	73	73	1.574	0.141076619597965	0.141076619597965	-0.033	0.1	0.1	4.42	0.0076157731058639	0.0076157731058639	0.23029462831157263	0.014191854155954255	0.014829659852169096	4.0846417	MS	G		serenelli17	4.28904478054878	1.5384883173601	1.28998056193674	8.9629364420562	A
838	KIC9026479	1.187	0.0551543289325507	0.0645135644651572	2.303	0.0572712842531054	0.0590931468107766	5601	69	69	5.405	0.486878375744003	0.486878375744003	-0.217	0.101	0.101	3.785	0.0094868329805051	0.0094868329805051	0.023199589250433566	0.002039036274336839	0.0021861210326246587	4.1226607	PMS	G		serenelli17	5.04077057277624	2.52636628449592	1.23192287091591	9.00792554567998	A
839	KIC9026685	1.073	0.047927027865287	0.047927027865287	1.737	0.0313049516849971	0.0313049516849971	5618	58	58	2.913	0.28128605729995	0.28128605729995	0.007	0.1	0.1	3.988	0.0094339811320566	0.0094339811320566	0.048877800825325037	0.003427848576911655	0.003427848576911655	4.1115172	PMS	G		serenelli17	4.46663819806962	1.80224246891175	1.03239587041652	9.65623265705287	A
840	KIC9049593	1.157	0.0892020179143947	0.0976217188949262	1.414	0.0528015151297763	0.0520096144957834	5788	59	59	2.614	0.217129480850223	0.217129480850223	0.202	0.1	0.1	4.197	0.019313207915828	0.019313207915828	0.09770044037598662	0.013286484940644135	0.013571324451201891	4.0000822	MS	G		serenelli17	8.07362734698881	3.70619270245968	1.01935038009675	8.30640707154641	A
841	KIC9051235	1.251	0.0554616984954482	0.0581807528311554	2.062	0.108503456166152	0.0966902270139025	5669	65	65	5.985	0.515277718811807	0.515277718811807	0.207	0.1	0.1	3.905	0.0302654919008431	0.0322490309931942	0.03406455481273118	0.005585521365014612	0.005047101975838128	4.0780867	PMS	G		serenelli17	4.54206440154291	4.97559852521955	1.14658669959428	8.60948569443287	A
842	KIC9073645	1.373	0.0777946013551069	0.0702922470831599	2.342	0.0876641317757725	0.0796492310069595	6438	64	64	8.356	0.740955343971847	0.740955343971847	-0.152	0.1	0.1	3.836	0.021377558326432	0.021377558326432	0.025516508935997315	0.0032094370550907023	0.0029127505146215186	3.5740072	MS	F		serenelli17	5.39282040925953	3.57201884677054	0.994097545821684	8.8673449493998	A
843	KIC9073950	1.352	0.0921791733527699	0.0878179936004006	3.841	0.0900499861188218	0.0883232698670062	5281	70	70	10.29	0.990584908537698	0.990584908537698	-0.166	0.101	0.101	3.399	0.0089442719099991	0.0089442719099991	0.005695805633586163	0.0005579348386623469	0.0005396881362754773	4.3324207	PMS	G		serenelli17	6.65669996128589	2.32196375925316	1.32550653285363	9.62667549599318	A
844	KIC9088780	1.27	0.11	0.11	7.48	0.25	0.25	4854	97	97	27.95	3.62368927581985	3.62368927581985	-0.134	0.0721110255092798	0.0721110255092798				0.0007244531715821785	9.598816555209062e-05	9.598816555209062e-05	4.6123192	PMS	K	p	huber13	8.66141732283465	3.34224598930481	1.99835187474248	12.9648990190335	A
845	KIC9093289	1.237	0.0558659108938537	0.0682422156732913	1.448	0.0326955654485436	0.0336154726279432	6285	57	57	3.143	0.279932795330638	0.279932795330638	-0.011	0.1	0.1	4.207	0.0143178210632764	0.0152315462117278	0.09726921360629537	0.007919096740677787	0.008642151905353852	3.6742987	MS	F		serenelli17	5.01649662761297	2.28974578993394	0.906921241050119	8.90654773562323	A
846	KIC9098294	1.055	0.0399249295553543	0.0380788655293195	1.174	0.0161245154965971	0.0152643375224737	6020	51	51	1.46	0.123333430392102	0.123333430392102	-0.112	0.1	0.1	4.321	0.0067082039324993	0.0067082039324993	0.15565373977022048	0.008708136509807927	0.00827197039886066	3.8480062	MS	F		serenelli17	3.69686232628786	1.33683360387866	0.847176079734219	8.44749523233576	A
847	KIC9116461	1.208	0.0511077293567225	0.0537121960079831	1.251	0.0295465734053883	0.0295465734053883	6470	47	47	2.402	0.193508830913632	0.193508830913632	-0.116	0.1	0.1	4.324	0.0120415945787923	0.0130384048104053	0.14730123765966963	0.012156045235808929	0.012321876733964498	3.5530312	MS	F		serenelli17	4.3385730697312	2.36183640330842	0.726429675425039	8.05615449265747	A
848	KIC9119139	1.098	0.0559016994374947	0.0559016994374947	1.753	0.0769025357189215	0.0710633520177595	5475	74	74	2.943	0.266231259436829	0.266231259436829	0.2	0.1	0.1	3.99	0.0253179778023443	0.0263058928759318	0.048659538150454984	0.006866435807387856	0.006415336291676286	4.2052537	PMS	G		serenelli17	5.09122945696673	4.22036188638565	1.35159817351598	9.04625414328336	A
849	KIC9138680	1.416	0.0554436651025164	0.0554436651025164	2.477	0.0537121960079831	0.0528015151297763	5990	60	60	7.756	0.670259576550073	0.670259576550073	0.129	0.099	0.099	3.8	0.0126491106406735	0.0126491106406735	0.022243167091360903	0.001688875091575719	0.0016679034323980955	3.8676712	MS	G		serenelli17	3.91551307221161	2.15005472623657	1.0016694490818	8.64182022369873	A
850	KIC9139151	1.184	0.0466154480832267	0.0466154480832267	1.161	0.0147648230602334	0.0147648230602334	6134	48	48	1.742	0.147621486789559	0.147621486789559	0.045	0.1	0.1	4.381	0.0067082039324993	0.0067082039324993	0.18062024784203087	0.009902311003197562	0.009902311003197562	3.7732792	MS	F		serenelli17	3.93711554756982	1.27173325238875	0.78252363873492	8.47425297299418	A
851	KIC9139163	1.33	0.0484148737476408	0.0445982062419555	1.538	0.0184390889145858	0.0176918060129541	6405	44	44	3.512	0.31227663476093	0.31227663476093	0.076	0.099	0.099	4.187	0.0058309518948453	0.0058309518948453	0.08727583755366906	0.004466223939934157	0.004199522987165816	3.5956387	MS	F		serenelli17	3.49673233043595	1.17460646708517	0.68696330991413	8.8917037232611	A
852	KIC9143749	1.151	0.0574282160614449	0.0624339651151519	1.708	0.046518813398452	0.0456179789118282	6075	76	76	3.896	0.337951413225325	0.337951413225325	-0.122	0.101	0.101	4.033	0.0148660687473185	0.0148660687473185	0.055147155360372235	0.0052796162325090485	0.0053360067499810164	3.8119537	MS	F		serenelli17	5.2068714672718	2.69721288964521	1.25102880658436	8.67431758791903	A
853	KIC9150095	1.452	0.169068033643264	0.167296144605905	4.277	0.21242645786248	0.216011573764	5028	68	68	9.209	0.899811285624093	0.899811285624093	0.095	0.1	0.1	3.336	0.0136014705087354	0.0136014705087354	0.004430576669774832	0.0008378273336621989	0.0008433504592402038	4.4982622	PMS	K		serenelli17	11.5827885072028	5.00862791239747	1.35242641209228	9.77099886658804	A
854	KIC9158609	0.94	0.42	0.21	3.06	0.4	0.3	4964	85	85	5.921	0.592736337143044	0.592736337143044	0.28	0.1	0.2	3.465	0.057	0.058	0.007832041226517412	0.004656112939947833	0.0028927138433344495	4.5402142	PMS	K		C14sdss	33.5106382978723	11.437908496732	1.71232876712329	10.0107471228347	A
855	KIC9163769	1.315	0.0616198020120156	0.0586941223633168	1.537	0.0380131556174964	0.0371214223865412	6438	100	100	3.949	0.322075476813396	0.322075476813396	0.049	0.1	0.1	4.183	0.0167630546142402	0.0167630546142402	0.08646006168074352	0.0075872576286045365	0.007357764893407359	3.5740072	MS	F		serenelli17	4.574673930621	2.44419577111378	1.55327741534638	8.15587431788797	A
856	KIC9201604	1.495	0.141739197119216	0.142677959054649	3.433	0.120208152801713	0.122122888927506	5230	73	73	8.115	0.776570776243781	0.776570776243781	-0.045	0.1	0.1	3.54	0.0117046999107196	0.0136014705087354	0.008821271177765192	0.0012482479041054297	0.0012629295970928362	4.3658512	PMS	G		serenelli17	9.51227947069782	3.52943550435798	1.39579349904398	9.56957210405152	A
857	KIC9202077	1.444	0.0914166286842826	0.167764716195033	1.981	0.0552268050859363	0.0704911341943084	6119	70	70	5.599	0.476347427377792	0.476347427377792	0.148	0.1	0.1	3.999	0.015	0.0174928556845359	0.04434300874019698	0.004651296568099953	0.00699631804709739	3.7831117	MS	F		serenelli17	8.97442329914528	3.17309286421617	1.1439777741461	8.50772329662068	A
858	KIC9204313	1.018	0.0618546683767685	0.0586003412959345	1.508	0.0338378486313773	0.0330151480384384	5853	57	57	2.117	0.18289840254076	0.18289840254076	-0.158	0.1	0.1	4.088	0.0122065556157337	0.0122065556157337	0.07086881061505863	0.0064266056639169	0.006189366540185075	3.9574747	MS	G		serenelli17	5.91625784247067	2.21661129541829	0.97385955920041	8.63950885879829	A
859	KIC9206432	1.567	0.0751664818918645	0.0672086303981862	1.569	0.0272029410174709	0.0212602916254693	6494	46	46	3.842	0.312534723193249	0.312534723193249	0.165	0.139	0.139	4.241	0.0070710678118654	0.0078102496759066	0.09685266079167473	0.006852863217478641	0.005723351225724787	3.5372992	MS	F		serenelli17	4.54291998372849	1.54439874579159	0.708346165691407	8.13468826635213	A
860	KIC9225600	1.425	0.0729177618965366	0.0777946013551069	1.84	0.0441021541423999	0.0441021541423999	6262	56	56	4.758	0.411033863930155	0.411033863930155	0.219	0.1	0.1	4.061	0.012369316876853	0.012369316876853	0.05461007663835296	0.0048195777648675974	0.004930292227806048	3.6893752	MS	F		serenelli17	5.28815309654889	2.3968562033913	0.894282976684765	8.63879495439585	A
861	KIC9226926	1.39	0.05	0.04	1.64	0.03	0.03	6892	84	84	4.548	0.365619368849666	0.365619368849666	-0.23	0.09	0.09	4.151	0.013	0.012	0.07523062100688693	0.004936372365787122	0.004661697907152322	3.2764102	MS	F		C14bruntt	3.23741007194245	1.82926829268293	1.2188044109112	8.03912420513778	A
862	KIC9266926	0.956	0.0535350352572967	0.0526972485050216	1.47	0.0367151195013716	0.0358468966578698	5971	63	63	2.318	0.198602336787427	0.198602336787427	-0.387	0.099	0.099	4.083	0.0120830459735946	0.0120830459735946	0.07184842936562333	0.006720887477658261	0.006581270115196392	3.8801257	MS	G		serenelli17	5.55608178673213	2.4680957877293	1.05509964830012	8.56783161291745	A
863	KIC9273544	1.14	0.12	0.12	1.55	0.07	0.07	6125	55	55	3.128	0.27169073554991	0.27169073554991	-0.22	0.15	0.15	4.112	0.013	0.013	0.07308380455497056	0.012538977017174832	0.012538977017174832	3.7791787	MS	F		C14sdss	10.5263157894737	4.51612903225806	0.897959183673469	8.68576520300222	A
864	KIC9287845	1.589	0.0906035319399856	0.147627910640231	2.313	0.0939201788754685	0.0929731143933557	6488	62	62	8.928	0.762176079154507	0.762176079154507	0.131	0.1	0.1	3.905	0.0222036033111745	0.0231948270094864	0.030655498983864146	0.004123175124365049	0.004666583600729914	3.5412322	MS	F		serenelli17	7.49626943298353	4.04006254364082	0.955610357583231	8.53691844931124	A
865	KIC9289275	1.349	0.0672681202353686	0.065299310869258	1.767	0.0268700576850888	0.0268700576850888	6227	48	48	4.012	0.342633039749413	0.342633039749413	0.092	0.1	0.1	4.073	0.0084852813742385	0.0092195444572928	0.05837322553816504	0.0039451409929652835	0.003882709826226019	3.7123177	MS	F		serenelli17	4.91354451833308	1.5206597444872	0.770836678978641	8.54020537760253	A
866	KIC9292130	1.347	0.0608769250208977	0.0595482997238376	2.176	0.0526972485050216	0.0502195181179589	6176	52	52	6.423	0.541940302001592	0.541940302001592	0.049	0.1	0.1	3.891	0.0117046999107196	0.0117046999107196	0.031210614057965852	0.0026704538628535756	0.0025638420282132353	3.7457482	MS	F		serenelli17	4.47012712489738	2.3648154095354	0.841968911917098	8.43749497122205	A
867	KIC9328372	1.464	0.0706045324324154	0.0690289794216893	1.781	0.0705195008490559	0.0657875368135941	6572	80	80	6.039	0.521100979493793	0.521100979493793	0.16	0.1	0.1	4.101	0.0243310501211929	0.0253179778023443	0.06186723532376935	0.007931576388941113	0.007450652398348762	3.4861702	MS	F		serenelli17	4.76890409337789	3.82669954134335	1.21728545343883	8.62892829100502	A
868	KIC9335972	1.23	0.13	0.2	2.18	0.11	0.16	5784	63	63	6.017	0.532923646081868	0.532923646081868	-0.04	0.15	0.15	3.847	0.01	0.01	0.028343078611033697	0.0052327600383985035	0.007757933795925386	4.0027042	PMS	G		C14sdss	13.4146341463415	6.19266055045872	1.08921161825726	8.85696603094346	A
869	KIC9353712	1.5089	0.0285	0.0209	2.1723	0.024	0.021	6278	77	77	6.985	0.275	0.223	-0.05	0.1	0.1	3.9435	0.0055	0.0066	0.03514086460282987	0.0013405758663512066	0.001129407086317745	3.6788872	MS	F		silva17	1.63695407250315	1.03576854025687	1.2265052564511	3.5647816750179	A
870	KIC9353859	1.599	0.181024860171193	0.204707107839469	3.678	0.202272093972451	0.234303222342331	5284	85	85	8.54	0.799519345248097	0.799519345248097	-0.112	0.103	0.103	3.509	0.0111803398874989	0.0111803398874989	0.007672284163907518	0.001535165927940355	0.001764848671105315	4.3304542	PMS	G		serenelli17	12.0616625394203	5.93495536045109	1.60862982588948	9.36205322304563	A
871	KIC9390670	1.37	0.071505244562899	0.0695269731830748	1.711	0.069462219947249	0.0648845127900333	6246	50	50	4.782	0.397738991301202	0.397738991301202	0.195	0.1	0.1	4.107	0.0241867732448957	0.0251793566240283	0.06529530114896863	0.008651945765175924	0.008133974480942566	3.6998632	MS	F		serenelli17	5.14716123160488	3.92597114954069	0.80051232788985	8.31741930784613	A
872	KIC9394953	1.205	0.0590338885725818	0.0537587202228624	1.746	0.0393573373083089	0.0349857113690718	6018	65	65	3.682	0.317461913620585	0.317461913620585	0.076	0.1	0.1	4.034	0.014422205101856	0.0136014705087354	0.05404626912678527	0.0045131518621292985	0.004045855241688333	3.8493172	MS	F	p	serenelli17	4.68019123632549	2.12895328400288	1.08009305417082	8.62199656764219	A
873	KIC9402223	1.46	0.25	0.13	2.6	0.15	0.11	6350	52	52	11.16	0.975636586344381	0.975636586344381	-0.08	0.2	0.15	3.776	0.016	0.016	0.019830981188623736	0.004828195169393395	0.0030746197931718774	3.6316912	MS	F		C14sdss	13.013698630137	5.0	0.818897637795276	8.74226331849804	A
874	KIC9410862	1.007	0.0434626276242015	0.0434626276242015	1.163	0.0178885438199983	0.0178885438199983	6230	53	53	1.834	0.158522908328121	0.158522908328121	-0.399	0.1	0.1	4.309	0.0076157731058639	0.0067082039324993	0.15282757327266344	0.009656127558265495	0.009656127558265495	3.7103512	MS	F		serenelli17	4.31605040955327	1.53813790369719	0.850722311396469	8.64356097754203	A
875	KIC9414381	1.224	0.0496588360717405	0.0560802995712398	2.117	0.042154477816716	0.0449444101084885	5495	100	100	4.423	0.390407840856051	0.390407840856051	0.152	0.1	0.1	3.873	0.0098488578017961	0.0098488578017961	0.030798547454920507	0.00222401389720901	0.0024164057687908456	4.1921437	PMS	G		serenelli17	4.31940913574266	2.0571300879831	1.81983621474067	8.82676556310311	A
876	KIC9414417	1.399	0.0737360156233031	0.0752396172239067	1.917	0.0366878726556883	0.0389101529166874	6278	52	52	5.158	0.42856413772693	0.42856413772693	-0.049	0.0721110255092798	0.0721110255092798	4.018	0.0094339811320566	0.01	0.04740921524107976	0.0036949918637091458	0.0038516195682571333	3.6788872	MS	F	p	serenelli17	5.32436143127984	1.97177948806405	0.828289264096846	8.30872698191023	A
877	KIC9446628	1.213	0.0718401002226472	0.0757429864739964	1.893	0.0919238815542512	0.0864060183089118	6298	59	59	5.317	0.439688712631072	0.439688712631072	-0.268	0.101	0.101	3.965	0.0292745623366089	0.0302654919008431	0.042689429374756345	0.006713269206910807	0.006424766010362315	3.6657772	MS	F		serenelli17	6.08339186713288	4.71024563822406	0.936805335026993	8.26948867088719	A
878	KIC9451706	1.24	0.09	0.09	1.36	0.04	0.04	6106	106	106	2.343	0.201170532732224	0.201170532732224	0.24	0.0721110255092798	0.0721110255092798				0.11768370989233176	0.013445546523826356	0.013445546523826356	3.7916332	MS	F	p	huber13	7.25806451612903	2.94117647058824	1.7359973796266	8.5860235907906	A
879	KIC9451741	1.124	0.0785175139698144	0.0792085853932514	1.291	0.054644304369257	0.0522015325445528	5835	68	68	1.99	0.166780592657199	0.166780592657199	0.206	0.1	0.1	4.266	0.0191049731745428	0.0200997512422418	0.12470933836859892	0.01807383995681448	0.017495316868283043	3.9692737	MS	G		serenelli17	7.01628555885524	4.13810367598024	1.16538131962296	8.38093430438188	A
880	KIC9455860	1.385	0.0722495674727538	0.0651152823843988	1.678	0.0510783711564885	0.0483321838943783	6716	59	59	5.166	0.422130072484233	0.422130072484233	-0.051	0.1	0.1	4.129	0.0189736659610103	0.0199248588451713	0.06998182994813795	0.007359954439848824	0.006884278675208433	3.3917782	MS	F		serenelli17	4.95901985043872	2.96217386921534	0.878499106611078	8.17131383051168	A
